team_name,members
Avengers (Heroes Reborn) (Earth-616),"['Anthony Stark (Earth-616)', 'Clinton Barton (Earth-616)', 'Henry Pym (Earth-616)', 'Janet Van Dyne (Earth-616)', 'Patricia Walker (Heroes Reborn) (Earth-616)', 'Steven Rogers (Earth-616)', 'Swordsman (Heroes Reborn) (Earth-616)', 'Thor Odinson (Earth-616)', 'Thor Odinson (Heroes Reborn) (Earth-616)', 'Vision (Earth-616)', 'Wanda Maximoff (Earth-616)']"
Komitet Gosudarstvennoy Bezopasnosti (Earth-616),"['Aleksander Lukin (Earth-616)', 'Alexei Vazhin (Earth-616)', 'Alexi Alexivitch (Earth-616)', 'Alexi Bruskin (Earth-616)', 'Alexi Shostakov (Earth-616)', 'Alexi Shostakov (LMD) (Earth-616)', 'Anton Krapotkin (Earth-616)', 'Arkady Rossovich (Earth-616)', 'Boris (Partner of Ninotchka) (Earth-616)', 'Boris Turgenov (Earth-616)', 'Dimitri Bukharin (Earth-616)', 'Dmitri Panshin (Earth-616)', 'Druig (Earth-616)', 'Emil Blonsky (Earth-616)', 'General (Russian Mafia) (Earth-616)', 'General Tskarov (Earth-616)', 'Georgi Luchkov (Earth-616)', 'Gregori Anatolovich, Sr. (Earth-616)', 'Grigori Sovchenko (Earth-616)', 'Igor Drenkov (Earth-616)', 'Irina Tarasova (Earth-616)', 'Ivan Petrovich Bezukhov (Earth-616)', 'James Buchanan Barnes (Earth-616)', 'Katya Kosinsky (Earth-616)', 'Laynia Petrovna (Earth-616)', 'Leonid Dubroski (Earth-616)', 'Melina Vostokoff (Earth-616)', 'Natalia Romanova (Earth-616)', 'Niko Constantin (Earth-616)', 'Ninotchka (Earth-616)', 'Rina Szynski (Earth-616)', 'Sergei Kassalov (Earth-616)', 'Tesla Tarasova (Earth-616)', 'Therese Beswick (Earth-616)', 'Valkin (Earth-616)', 'Vasili Dassaiev (Earth-616)', 'Vasily Karpov (Earth-616)', 'Victor Lodenko (Earth-616)', 'Vienna (Earth-616)', 'Viktor Uvarov (Earth-616)', 'Vladimir Putin (Earth-616)', 'Vladimir Zaitsev (Earth-616)', 'Wolfgang Heinrich (Earth-616)', 'Yelena Belova (Earth-616)', 'Yuri Brevlov (Earth-616)', 'Yuri Medvedev (Earth-616)', 'Yuri Petrovitch (Earth-616)', 'Yuri Topolov (Earth-616)', 'Zhenya Penkovsky (Earth-616)', 'File:Ahmed (Earth-616) from Wolverine Vol 2 66 0001.png', 'File:Burt (Earth-616) from Spider-Man Versus Wolverine Vol 1 1 001.png', 'File:Sophie (Earth-616) from Spider-Man Versus Wolverine Vol 1 1 001.png']"
Galloping Geese (Earth-616),[]
Super-M.O.D.O.K. Squadron (Earth-616),[]
Freedom Force (Initiative) (Earth-616),"['Abigail Boylen (Earth-616)', 'Spinner (Earth-616)', 'Terrance Sorenson (Earth-616)', 'Terrance Sorenson (Skrull) (Earth-616)', 'Think Tank (Earth-616)', 'William Waring (Earth-616)']"
Green Spring (Earth-616),"['Aliana Alba (Earth-616)', 'Dionne Fortean (Earth-616)', 'Emil Blonsky (Earth-616)', 'Skaar (Earth-616)']"
Hollow (New Orleans) (Earth-616),[]
Hashmalim (Earth-616),[]
Shadow Cabinet (Earth-616),"['Cass Brennan (Earth-616)', 'Colleen Shore (Earth-616)', 'Hannah Trumbull (Earth-616)', 'Jaime Vasquez (Earth-616)', 'Kim Hong (Earth-616)', 'Paolo Santacosta (Earth-616)', 'Peter Slate (Earth-616)', 'Rich Conners (Earth-616)', 'Robert Plesko (Earth-616)', 'Thomas Haney (Fingers) (Earth-616)', 'Warren Tork (Earth-616)', 'Zena Z (Earth-616)']"
Wrecking Crew (Earth-616),"['Brian Calusky (Earth-616)', 'Demolisher (Wrecking Crew) (Earth-616)', 'Dirk Garthwaite (Earth-616)', 'Eliot Franklin (Thunderball) (Earth-616)', 'Henry Camp (Earth-616)', 'Marci Camp (Earth-616)', 'Ricky Calusky (Earth-616)']"
Exemplars Squad (Earth-616),"['Angel Salvadore (Earth-616)', 'Henry McCoy (Earth-616)']"
Gerry and the Skrull Pacemakers (Earth-616),[]
Vampire Nation (Earth-616),"['Jacqueline Falsworth (Earth-616)', 'James Boggs (Earth-616)', 'Janus Tepes (Earth-616)', 'Jebediah Fate (Earth-616)', 'Julius Mullarkey (Earth-616)', 'Kenneth Crichton (Earth-616)', 'Legate (Earth-616)', 'Lilith (Earth-616)', 'Vlad Dracula (Earth-616)', 'Xarus (Earth-616)', 'Yusuf Hussain (Earth-616)']"
Dragon Lords of Kakarantharnia (Earth-616),"['Chen Hsu (Earth-616)', 'Chi Chan (Earth-616)', 'Fin Fang Foom (Earth-616)', 'Wu Pong (Earth-616)']"
Sisters of Destiny (Earth-616),[]
Stark Unlimited (Earth-616),"['Amanda Armstrong (Earth-616)', 'Andrew Bhang (Earth-616)', 'André Sims (Earth-616)', 'Anthony Stark (Earth-616)', 'Arno Stark (Earth-616)', 'Bethany Cabe (Earth-616)', 'Databus (Earth-616)', 'Doctor Shapiro (Earth-616)', 'Friday Stark (Earth-616)', ""G'illian Blax'zthor (Earth-616)"", 'Hulkbot 3000 (Earth-616)', 'James Rhodes (Earth-616)', 'Jocasta Pym (Earth-616)', 'Klrr (Earth-616)', 'Mistress (Earth-616)', 'Stark Industries (Earth-616)', 'Stark Resilient (Earth-616)', 'Stark Solutions (Earth-616)', 'File:Jerome (Earth-616) from Tony Stark Iron Man Vol 1 14 001.jpg', 'File:McGill (Earth-616) from Amazing Spider-Man Vol 5 8 0001.jpg', 'File:Sandra (Earth-616) from Tony Stark Iron Man Vol 1 13 001.jpg']"
Empirikul (Earth-616),"['Eyebots', 'Imperator (Earth-616)']"
Flight (Earth-616),"['Alexander Thorne (Earth-616)', 'James Howlett (Earth-616)', 'James Hudson (Earth-616)', 'Jodi Furman (Earth-616)', 'Narya (Earth-616)', 'Saint Elmo (Earth-616)', 'Sean Benard (Earth-616)']"
V-Battalion (Earth-616),"['Ameiko Sabuki (Earth-616)', 'Andrea Sterman (Earth-616)', 'Brian Falsworth (Earth-616)', 'Dallas Riordan (Earth-616)', 'Darren Mitchell (Earth-616)', 'David Mitchell (Earth-616)', 'Eamonn (Earth-616)', 'Elizabeth Barstow (Earth-616)', 'Fred Davis Jr. (Earth-616)', 'Gwendolyne Sabuki (Earth-616)', 'Helmut Gruler (Earth-616)', 'Helmut Zemo (Earth-616)', 'Hijiri Sabuki (Earth-616)', 'Irene Martinez (Earth-616)', 'Isadora Martinez (Earth-616)', 'Jacqueline Falsworth (Earth-616)', 'Jim Hammond (Earth-616)', 'John Watkins (Earth-616)', 'John Watkins III (Earth-616)', 'John Watkins Jr. (Earth-616)', 'Kenji Sabuki (Earth-616)', 'Madeline Joyce (Earth-616)', 'Miles Warton (Earth-616)', 'Paulette Brazee (Earth-616)', 'Piers (Earth-616)', 'Robert Frank (Earth-616)', 'Robert Frank Jr. (Earth-616)', 'Robert Ralston (Earth-616)', 'Roger Aubrey (Earth-616)', 'Thomas Halloway (Earth-616)', 'Vradec (Earth-616)']"
Loyal Ten Thousand (Earth-616),[]
Gauntlet (Earth-616),"['Glass (Earth-616)', 'Helen Burnside (Earth-616)', 'Lau (Earth-616)', 'Mr. Beckham (Earth-616)', 'Ms. Yoshida (Earth-616)']"
Williams Innovations (Earth-616),[]
Coven Akkaba (Earth-616),"['Marianna Stern (Earth-616)', 'Reuben Brousseau (Earth-616)']"
Harkspur Brood (Earth-616),[]
Dard'van Sect (Earth-616),"['Blackagar Boltagon (Skrull) (Earth-616)', 'Bruce Banner (Skrull) (Earth-616)', 'Buford Hollis (Skrull) (Earth-616)', 'Ch-Gra (Earth-616)', 'Chrell (Earth-616)', 'Criti Noll (Clone) (Earth-616)', 'Criti Noll (Earth-616)', 'Devil Dinosaur (Skrull) (Earth-616)', 'Grasshopper (Skrull) (Earth-616)', 'Grrix (Earth-616)', 'Henry Pym (Giant-Man Skrull) (Earth-616)', 'Inhumans (Skrull) (Earth-616)', ""Khn'nr (Earth-616)"", 'Lobo (Skrull) (Earth-616)', 'Lyja (Earth-616)', 'Magnitude (Earth-616)', 'Matthew Murdock (Skrull) (Earth-616)', 'Pagon (Earth-616)', ""Pitt'o Nili (Earth-616)"", ""Rl'nnd (Earth-616)"", 'Sharon Ventura (Skrull) (Earth-616)', 'Siri (Skrull) (Earth-616)', 'Terrance Sorenson (Skrull) (Earth-616)', 'Timothy Dugan (Skrull) (Earth-616)', 'Valentina Allegra de Fontaine (Skrull) (Earth-616)', 'Veranke (Earth-616)', ""X'iv (Earth-616)""]"
Muir Island X-Men (Earth-616),"['Alysande Stuart (Earth-616)', 'David Haller (Earth-616)', 'Forge (Earth-616)', 'Jean Grey (Earth-616)', 'Jimaine Szardos (Earth-616)', 'Lorna Dane (Earth-616)', 'Mark Hallett (Earth-616)', 'Moira MacTaggert (Earth-TRN748)', 'Sean Cassidy (Earth-616)', 'Sharon Friedlander (Earth-616)', 'Theresa Cassidy (Earth-616)', 'Thomas Corsi (Earth-616)']"
Iron Men (Heroes Reborn) (Earth-616),[]
Horizon University (Earth-616),"['Anna Maria Marconi (Earth-616)', 'Aribella Fishbach (Earth-616)', 'Emma Hernandez (Earth-616)', 'Grady Scraps (Earth-616)', 'Hector Baez (Earth-616)', 'Max Modell (Earth-616)', 'Otto Octavius (Earth-616)']"
Snakeroot (Earth-616),"['Angela del Toro (Earth-616)', 'Bisento (Snakeroot) (Earth-616)', 'Daito (Snakeroot) (Earth-616)', 'Doka (Snakeroot) (Earth-616)', 'Enteki I (Snakeroot) (Earth-616)', 'Enteki II (Snakeroot) (Earth-616)', 'Erynys (Earth-616)', 'Feruze (Snakeroot) (Earth-616)', 'Genkotsu (Earth-616)', 'Grigori Sovchenko (Earth-616)', 'Harold Kenkoy (Earth-616)', 'Izanagi (The Hand) (Earth-616)', 'Makoto (Earth-616)', 'Osaku (Earth-616)', 'Takashi (Earth-616)', 'Tekagi (Earth-616)', 'Yutaka (Earth-616)']"
Centurions (Earth-616),"['Espia (Earth-616)', 'Hybalea (Earth-616)', 'Smyt (Earth-616)']"
Los Muertos (Earth-616),[]
Oliveri Family (Earth-616),[]
United States Postal Service (Earth-616),"['Liang (Earth-616)', 'Wilhelmina Lumpkin (Earth-616)', 'William Lumpkin (Earth-616)']"
Quick Cab Company (Earth-616),[]
Gloomy Gusses (Earth-616),[]
Birdmen of Pa-Pi-Ru-Gua (Earth-616),[]
Assassin's Guild (New York) (Earth-616),"['Masumi (Assassins Guild) (Earth-616)', 'Reiko (Assassins Guild) (Earth-616)']"
Supreme Court of the United States (Earth-616),['Sonia Sotomayor (Earth-616)']
Latverian New Prosperity Alliance (Earth-616),[]
"Techno, Inc. (Earth-616)","['Magus (Technarch) (Earth-616)', 'Warlock (Technarch) (Earth-616)']"
Hades Incorporated (Earth-616),[]
Geist's Hybrids (Earth-616),[]
Project Homegrown (Earth-616),"['Albert Wanton (Earth-616)', 'Andrew Perlmutter (Earth-616)', 'Frank Simpson (Earth-616)', 'James McPherson (Earth-616)', 'John Walsh (Earth-616)', 'Lewis Haywerth (Earth-616)', 'Michael Labash (Earth-616)', 'Nuke Clones (Earth-616)']"
R.E.S.C.U.E. (Earth-616),['Toni Ho (Earth-616)']
Femme Force (Earth-616),"['Sharon Carter (Earth-616)', 'Valentina Allegra de Fontaine (Earth-616)']"
Psionex (Earth-616),"['Asylum (Initiative) (Earth-616)', 'Asylum (Psionex) (Earth-616)', 'Dwayne Taylor (Earth-616)', 'Dwight Hubbard (Earth-616)', 'Elvin Haliday (Earth-616)', 'Heidi Franklin (Earth-616)', 'Henrique Gallante (Earth-616)', 'James Sharp (Earth-616)', 'Thomas Sorenson (Earth-616)']"
Comics Code of America (Earth-616),[]
Latverian Army (Earth-616),['General Karadick (Earth-616)']
Sword of Liberty (Earth-616),[]
Astonishing Avengers (Earth-616),"['Amora (Earth-616)', 'Carl Creel (Earth-616)', 'Cletus Kasady (Earth-616)', ""Jack O'Lantern (Crime-Master's) (Earth-616)"", 'Loki Laufeyson (Ikol) (Earth-616)', 'Max Eisenhardt (Earth-616)', 'Raven Darkholme (Earth-616)', 'Roderick Kingsley (Earth-616)', 'Victor Creed (Earth-616)', 'Victor von Doom (Earth-616)', 'Wade Wilson (Earth-616)']"
Universal Cosa Nostrum (Earth-616),[]
Keepers of the Great Silver Gate (Earth-616),[]
Security Level Extreme: Elimination Protocol (Warp World) (Earth-616),"['Commander Hand (Warp World) (Earth-616)', 'Richard Fury (Warp World) (Earth-616)']"
Demon-Rebels (Earth-616),"['Shribe (Earth-616)', 'Warkon (Earth-616)']"
Yamaguchi-gumi (Earth-616),"['Maikeru Mishu (Earth-616)', 'Shinji Kizaki (Earth-616)']"
Beetles (Thunderbolts Army) (Earth-616),"['Elizabeth Vaughn (Earth-616)', 'Gary Quinn (Earth-616)', 'Joaquim Robichaux (Earth-616)']"
Shadow Warriors (Earth-616),[]
Luftstreitkräfte (Earth-616),['Hermann von Reitberger (Earth-616)']
Rat Pack (Arson Gang) (Earth-616),"['Sparks (Rat Pack) (Earth-616)', 'Stitches (Rat Pack) (Earth-616)', 'Strafe (Rat Pack) (Earth-616)']"
Steel Lotus Group (Earth-616),['Hsien Ming-Ho (Earth-616)']
Monitor Team (Earth-616),[]
Pursuer Corps (Earth-616),"['Cadmi-M (Earth-616)', 'Korath-Thak (Earth-616)', ""R'Klll (Earth-616)""]"
Globally Branded Content.com (Earth-616),"['Beverly Switzler (Earth-616)', 'Lester Verde (Earth-616)', 'Peter Pitterpool (Earth-616)', 'File:A.J. (Earth-616) from Howard the Duck Vol 3 1 0001.jpg', 'File:B.J. (Earth-616) from Howard the Duck Vol 3 1 0001.jpg', 'File:Heather (Earth-616) from Howard the Duck Vol 3 1 0001.jpg', 'File:J.T. (Earth-616) from Howard the Duck Vol 3 1 0001.jpg', 'File:Jennifer (Earth-616) from Howard the Duck Vol 3 1 0001.jpg', 'File:Kimberly (Earth-616) from Howard the Duck Vol 3 1 0001.jpg', 'File:T.J. (Earth-616) from Howard the Duck Vol 3 1 0001.jpg', 'File:Tiffany (Earth-616) from Howard the Duck Vol 3 1 0001.jpg']"
Warrior Machines Three (Warp World) (Earth-616),"['Pepper (Warp World) (Earth-616)', 'Rhodey (Warp World) (Earth-616)', 'Toni (Warp World) (Earth-616)']"
Mercs for Money (Earth-616),"['Aaron Stack (Impostor) (Earth-616)', 'Ellie Phimister (Earth-616)', 'Gregory Salinger (Earth-616)', 'Hit-Monkey (Earth-616)', 'James Bourne (Earth-616)', 'Kenneth Hale (Earth-616)', 'Madcap (Earth-616)', 'Masacre (Earth-616)', 'Neena Thurman (Earth-616)', 'Scott Adsit (Earth-616)', 'Steven Harmon (Earth-616)', 'Terror (Shreck) (Earth-88194)', 'Wade Wilson (Earth-616)', 'Walter Newell (Earth-616)']"
Black Apostles (Earth-616),[]
Imperio Techworks (Earth-616),"['Anthony Stark (Earth-616)', 'Tamara Robinson (Earth-616)', 'Tyree Robinson (Earth-616)']"
"Bureau of Alcohol, Tobacco, Firearms and Explosives (Earth-616)","['Cassie Lathrop (Earth-616)', 'Chris McNally (Earth-616)', 'Maxwell Markham (Earth-616)', 'Michael Marko (Earth-616)']"
Mayapan (Earth-616),"['Ah Puch (Mayapan) (Earth-616)', 'Ah-Muzencab (Mayapan) (Earth-616)', 'Camazotz (Mayapan) (Earth-616)', 'Hunahpu (Mayapan) (Earth-616)', 'Ixchel (Mayapan) (Earth-616)', 'Jacawitz (Mayapan) (Earth-616)', 'Kukulkan (Mayapan) (Earth-616)', 'Tohil (Mayapan) (Earth-616)', 'Xbalanque (Mayapan) (Earth-616)', 'Yum Kaax (Mayapan) (Earth-616)']"
Wraith-Hunter Rangers (Earth-616),[]
Ohio Initiative (Earth-616),['Howard Duckson (Earth-791021)']
Ding-A-Ling Family (Earth-616),[]
Bloodraven Cult (Earth-616),['Priestlord (Bloodraven Cult) (Earth-616)']
Masters of Evil (Heroes Reborn) (Earth-616),"['Anton Vanko (Heroes Reborn) (Earth-616)', 'Boris Bullski (Heroes Reborn) (Earth-616)', 'Bruno Horgan (Heroes Reborn) (Earth-616)', 'Chen Lu (Heroes Reborn) (Earth-616)', 'David Cannon (Heroes Reborn) (Earth-616)', 'Nathan Garrett (Heroes Reborn) (Earth-616)', 'Ulysses Klaw (Heroes Reborn) (Earth-616)']"
Corsairs Squad (Earth-616),"['Callie Betto (Earth-616)', 'Celeste Cuckoo (Earth-616)', 'Dallas Gibson (Earth-616)', 'Irma Cuckoo (Earth-616)', 'Mark Sheppard (Earth-616)', 'Maxwell Jordan (Earth-616)', 'Phoebe Cuckoo (Earth-616)', 'Scott Summers (Earth-616)', 'Stepford Cuckoos (Earth-616)']"
Dogs of Hell (Earth-616),[]
Badoon Empire,[]
Dragon Clan (Earth-616),"['Ieyasu Imura (Earth-616)', 'Sabrina Morrel (Earth-616)']"
Highwayman Trucking Corporation (Earth-616),['Jefferson Archer (Earth-616)']
Dartayus Parliament (Earth-616),[]
Locust Brotherhood (Earth-616),[]
Berserkers (Asgardian) (Earth-616),"['Bodvar (Earth-616)', 'Einhar (Earth-616)', 'Svip (Earth-616)']"
Blackguard (Earth-616),['Mr. Bender (Earth-616)']
Killing Squad (Earth-616),"['Blitzkrieg (Nazi) (Earth-616)', 'Saurespritze (Earth-616)']"
Protectorate (Sentinels) (Earth-616),[]
A.I.Marines (Earth-616),[]
Villamos Clan (Earth-616),[]
Unlucky Thirteen Gang (Earth-616),['John Baker (Earth-616)']
Central Intelligence Agency (Earth-616),"['Adrian Turner (Earth-616)', 'Aidan Tintreach (Earth-616)', 'Allen Dulles (Earth-616)', 'Alphonso Mackenzie (Earth-616)', 'Amara King (Earth-616)', 'Amos Lardner (Earth-616)', 'Arthur Stacy (Earth-616)', 'August Masters (Earth-616)', 'Bogart Jeffries (Earth-616)', 'Brad Bentley (Earth-616)', 'Bruce Dickson (Earth-616)', 'Buck Cashman (Earth-616)', 'Candace Calder (Earth-616)', 'Carl Burbank (Earth-616)', 'Carol Danvers (Earth-616)', 'Charles LeBlanc (Earth-616)', 'Christoph Nord (Earth-616)', 'Delores Ramirez (Earth-616)', 'Desmond Boothroyd (Earth-616)', 'Ekatarina Gryaznova (Earth-616)', 'Emile Chigaru (Earth-616)', 'Frank Lowell (Earth-616)', 'Geoffrey Ballard (Earth-616)', 'George Thurman (Earth-616)', 'J. R. Walker (Earth-616)', 'Jack Pincer (Earth-616)', 'James Howlett (Earth-616)', 'Jeffrey Bannister (Earth-616)', 'John Wraith (Earth-616)', 'Jonathan Garrett (Earth-616)', 'Karl Oheimer (Earth-616)', 'Manuel Herrera (Earth-616)', 'Manuel Vicente (Earth-616)', 'Marc Spector (Earth-616)', 'Marcus Baldry (Earth-616)', 'Maria Hill (Earth-616)', 'Mary Parker (Earth-616)', 'Mastodon (Elefante) (Earth-616)', 'Meredith Milly (Earth-616)', 'Michael Rossi (Earth-616)', 'Nia Jones (Earth-616)', 'Nicholas Blair (Earth-616)', 'Nicholas Fury (Earth-616)', 'Nicholas Fury, Jr. (Earth-616)', 'Randall Spector (Earth-616)', 'Ranger (Terrorist) (Earth-616)', 'Richard Parker (Earth-616)', 'Rick Stoner (Earth-616)', 'Ross Whittacker (Earth-616)', 'Rufus Carter (Earth-616)', 'Samuel North (Earth-616)', 'Sandahl Swarn (Earth-616)', 'Silver Fox (Canadian) (Earth-616)', 'Simon Stroud (Earth-616)', 'Stewart Ward (Earth-616)', 'Stuart Cavenger (Earth-616)', 'Tatjana Stiles (Earth-616)', 'Team X (Earth-616)', 'Teresa Parker (Earth-616)', 'Trenton Sanders (Earth-616)', 'Valentina Allegra de Fontaine (Earth-616)', 'Venom (Symbiote) (Earth-616)', 'Victor Creed (Earth-616)', 'Victor Slaughter (Earth-616)', 'Vienna (Earth-616)', 'William Cross (Earth-616)', 'Zack Galvin (Earth-616)']"
Vermin (Earth-616),['Edward Whelan (Earth-616)']
Midnight Sons (Earth-616),"['Baron Skullfire (Earth-616)', 'Bats (Earth-616)', 'Benjamin Reilly (Earth-616)', 'Daimon Hellstrom (Earth-616)', 'Daniel Ketch (Earth-616)', 'Daniel Rand (Earth-616)', 'Elsa Bloodstone (Earth-616)', 'Eric Brooks (Earth-616)', 'Frank Drake (Earth-616)', 'Hannibal King (Earth-616)', 'Jack Russell (Earth-616)', 'Jennifer Kale (Earth-616)', 'Jericho Drumm (Earth-616)', 'Johnathon Blaze (Earth-616)', 'Marc Spector (Earth-616)', 'Michael Badilino (Earth-616)', 'Michael Morbius (Earth-616)', 'Molek (Earth-616)', 'Paradox (Strange) (Earth-616)', 'Stephen Strange (Earth-616)', 'Theodore Sallis (Earth-616)', 'Victoria Montesi (Earth-616)', 'Wong (Earth-616)', 'Yuvraj Singh (Earth-616)']"
Five Weapons Society (Earth-616),"['Brother Sabre (Takeshi) (Earth-616)', 'Brother Staff (Earth-616)', 'Jessa Chen (Earth-616)', 'Master Ling (Earth-616)', 'Shang-Chi (Earth-616)', 'Sister Dagger (Esme) (Earth-616)', 'Zheng Shi-Hua (Earth-616)', 'Zheng Yi (Earth-616)', 'Zheng Zhilan (Earth-616)', 'Zheng Zu (Earth-616)']"
Dora Milaje (Earth-616),"['Aneka (Earth-616)', 'Ayo (Earth-616)', ""Ce'Athauna Asira Davin (Earth-616)"", ""M'yra (Earth-616)"", 'Nakia Shauku (Earth-616)', 'Nareema (Earth-616)', 'Okoye (Earth-616)', 'Shuri (Earth-616)', 'Teela (Earth-616)', 'Zola (Earth-616)']"
Knights of the Locust (Earth-616),['Shyla (Earth-616)']
Dinosaur-People (Earth-616),"['Heno (Earth-616)', 'Julia Fontana (Earth-616)', 'Longo (Earth-616)', 'Togar (Earth-616)']"
Mongol Empire,[]
New Revengers (Earth-616),"['Angela del Toro (Earth-616)', 'Asti (Earth-616)', 'Edward Whelan (Earth-616)', 'Organo-Mechanic Nexus-Iterated Techno-Radical Organizational Networked Intelligent Computer Unity System (Earth-616)', 'Paibok (Earth-616)', 'Reed Richards (Earth-1610)']"
Ararat Corporation (Earth-616),"['Bob (Ararat Corporation) (Earth-616)', 'Frankie (Ararat Corporation) (Earth-616)', 'Loughridge (Venom) (Earth-616)', 'Vic (Ararat Corporation) (Earth-616)']"
Nail (Earth-616),"['Azumi Ozawa (Earth-616)', 'Black Lotus (Earth-616)', 'Cherry Blossom (Earth-616)', 'Colleen Wing (Earth-616)', 'Makro (Earth-616)', 'Yuki (Earth-616)']"
Universal Church of Truth (Earth-616),"['Adam Warlock (Earth-616)', 'Aqwen (Earth-616)', 'Arokine (Earth-616)', 'Autolycus (Sark) (Earth-616)', 'Black Knights (Universal Church of Truth) (Earth-616)', 'Borgia (Roclite) (Earth-616)', 'Cardinals of the Universal Church of Truth (Earth-616)', 'Egeus (Earth-616)', 'Flensse (Earth-616)', 'Kray-Tor (Earth-616)', 'Len Teans (Earth-616)', 'Magus (Earth-7528)', 'Mama Alpha (Earth-616)', 'Matriarch (UCT) (Earth-616)', 'Raker (Earth-616)', 'Rhaigor (Earth-616)', 'Sliggs (Earth-616)', 'Yon-Lok (Earth-616)']"
Dogs of War (Roxxon) (Earth-616),[]
Unholy Three (Earth-616),"['Achille DiBacco (Earth-616)', 'Gordon Keefer (Earth-616)', 'Henry Hawk (Earth-616)', 'Roy McVey (Earth-616)', 'Sebastian Patane (Earth-616)', 'Townshend Horgan (Earth-616)']"
Witches of New Salem (Earth-616),[]
X'Changlings (Eurth) (Earth-616),"['Brutus (Eurth) (Earth-616)', 'Icemaker (Eurth) (Earth-616)', 'Psyche (Eurth) (Earth-616)', 'Redeye (Eurth) (Earth-616)', 'Seer (Eurth) (Earth-616)', 'Whitehawk (Eurth) (Earth-616)']"
United States Department of Agriculture (Earth-616),"['Abraham Cornelius (Earth-616)', 'Aldo Ferro (Earth-616)', 'Carol Hines (Earth-616)', 'Myron MacLain (Earth-616)', 'S.H.I.V.A. (Earth-616)', 'Truett Hudson (Earth-616)']"
Oasis Spring Water (Earth-616),"['Boss (Oasis Spring Water) (Earth-616)', 'Morris Bench (Earth-616)']"
Doctor Doom's Generals (Heroes Reborn) (Earth-616),"['Divinity (Heroes Reborn) (Earth-616)', 'Dorma (Heroes Reborn) (Earth-616)', 'Samantha Dunbar (Heroes Reborn) (Earth-616)', 'Shakti (Heroes Reborn) (Earth-616)', 'Technarx (Heroes Reborn) (Earth-616)']"
New Inhuman Elite (Earth-616),"['Albakor (Earth-616)', 'Cteno (Earth-616)', 'Dendrok (Earth-616)', 'Dorhun (Earth-616)', 'Ra-Venn (Earth-616)', 'Triton (Earth-616)']"
L.A.N.X. News (Earth-616),['Ximena Xingtao (Earth-616)']
Unparalleled (Earth-616),"['Belter (Earth-616)', 'Darmo (Earth-616)', 'Dellig (Earth-616)', 'Eylen (Earth-616)', 'Kaila (Earth-616)', 'Kaylo (Earth-616)', 'Kor (Earth-616)', 'Revos (Earth-616)']"
Worldburner Legion (Earth-616),[]
Troglodytes (Earth-616),['Skol (Earth-616)']
Marauder Battalions (Earth-616),[]
Cyber-Ninjas (Earth-616),[]
Poison Incorporated (Earth-616),[]
Wild Cards (Earth-616),[]
Frost International (Warp World) (Earth-616),"['Diamond Patch (Warp World) (Earth-616)', 'Fire Belly (Warp World) (Earth-616)', 'Phoenix (Warp World) (Earth-616)']"
