name,links,number_links,leader,member,ally,enemy
Carol_Danvers_(Earth-616),"['Julia_Carpenter_(Earth-616)', 'Monica_Rambeau_(Earth-616)', 'Peter_Parker_(Earth-616)', 'Wanda_Maximoff_(Earth-616)', 'Ultron_(Earth-616)', 'Supreme_Intelligence_(Earth-616)', 'Steven_Rogers_(Earth-61311)', 'Anya_Corazon_(Earth-616)', 'Jane_Foster_(Earth-616)', 'Jessica_Jones_(Earth-616)', 'Jocasta_Pym_(Earth-616)', 'Peter_Corbeau_(Earth-616)', 'Cul_Borson_(Earth-616)', 'Miles_Morales_(Earth-1610)', 'Mar-Vell_(Earth-616)', 'Pietro_Maximoff_(Earth-616)', 'Michael_Korvac_(Earth-691)', 'Janet_Van_Dyne_(Earth-616)', 'Ronan_(Earth-616)', 'Katherine_Pryde_(Earth-616)', 'Simon_Williams_(Earth-616)', 'Singularity_(Multiverse)', 'Vance_Astro_(Earth-691)', 'Thor_Odinson_(Earth-616)', 'Ripley_Ryan_(Earth-616)', 'Jessica_Drew_(Earth-616)', 'Dominikos_Petrakis_(Earth-616)', 'James_Rhodes_(Earth-616)', 'Jennifer_Walters_(Earth-616)', 'Norman_Osborn_(Earth-616)', 'Carol_Danvers_(Earth-616)', ""T'Challa_(Earth-616)"", 'Madelyne_Pryor_(Earth-616)', 'James_Howlett_(Earth-616)', 'Alison_Blaire_(Earth-616)', 'Wipeout_(Earth-616)', 'Taneleer_Tivan_(Earth-616)', 'Wade_Wilson_(Earth-616)', 'Scott_Lang_(Earth-616)', 'Shadow_King_(Multiverse)', 'Anthony_Stark_(Earth-616)', 'Rogue_(Anna_Marie)_(Earth-616)', 'Elizabeth_Braddock_(Earth-616)', 'Theodore_Altman_(Earth-616)', 'Raven_Darkholme_(Earth-616)', 'Mahkizmo_(Earth-74101)', 'Benjamin_Grimm_(Earth-616)', 'Emma_Frost_(Earth-616)', 'Paul_Duval_(Earth-616)', 'Matthew_Hawk_(Earth-616)', 'Vision_(Earth-616)', 'Ares_(Earth-616)', 'Piotr_Rasputin_(Earth-616)', 'Max_Eisenhardt_(Earth-616)', 'Phoenix_Force_(Earth-616)', 'Karla_Sofen_(Earth-616)', 'Magus_(Technarch)_(Earth-616)', 'Nicholas_Fury_(Earth-616)', 'MacDonald_Gargan_(Earth-616)', 'Jubilation_Lee_(Earth-616)', 'Samuel_Wilson_(Earth-616)', 'Peter_Quill_(Earth-616)', 'Carl_Creel_(Earth-616)', 'Noh-Varr_(Earth-200080)', 'Master_Mold_(Earth-616)', 'Maria_Hill_(Earth-616)', 'Rachel_Summers_(Earth-811)', 'Anthony_Masters_(Earth-616)', 'St._John_Allerdyce_(Earth-616)', ""Cal'syee_Neramani_(Earth-616)"", 'Stephen_Strange_(Earth-616)', 'Gateway_(Earth-616)', 'Charles_Xavier_(Earth-616)', 'Jennifer_Takeda_(Earth-616)', 'Warlock_(Technarch)_(Earth-616)', 'Bruce_Banner_(Earth-616)', 'Victor_Creed_(Earth-616)', 'Clinton_Barton_(Earth-616)', 'Stakar_Ogord_(Earth-691)', 'Nicholette_Gold_(Earth-691)', 'Kamala_Khan_(Earth-616)', 'Nimrod_(Earth-811)', 'Moira_MacTaggert_(Earth-TRN748)', 'Pyreus_Kril_(Earth-616)', 'Scott_Summers_(Earth-616)', 'Nathaniel_Richards_(Immortus)_(Earth-6311)', 'Thanos_(Earth-616)', 'Carina_Tivan_(Earth-616)', 'Natalia_Romanova_(Earth-616)']",89,[],"['Avengers', 'Guardians of the Galaxy', 'Strategic Homeland Intervention, Enforcement and Logistics Division']",['X-Men'],['Dark Avengers']
Isabel_Kane_(Earth-616),"['Tamara_Devoux_(Earth-616)', ""Abyss_(Ex_Nihilo's)_(Earth-616)"", 'Paige_Guthrie_(Earth-616)', 'Kallark_(Earth-616)', 'Samuel_Guthrie_(Earth-616)', 'Galan_(Earth-616)', 'Steven_Rogers_(Earth-616)', 'Adam_Blackveil_(Earth-616)', 'Ex_Nihilo_(Earth-616)']",9,[],['Avengers'],[],[]
Aldrif_Odinsdottir_(Earth-616),"['Jessica_Drew_(Earth-616)', 'Egros_(Earth-616)', 'Monica_Rambeau_(Earth-616)', 'Loki_Laufeyson_(Earth-616)', 'Aldrif_Odinsdottir_(Earth-616)', 'William_Kaplan_(Earth-616)', 'Jane_Foster_(Earth-616)', 'Carol_Danvers_(Earth-616)', 'Surtur_(Earth-616)', 'Gamora_Zen_Whoberi_Ben_Titan_(Earth-7528)', 'Cul_Borson_(Earth-616)', 'James_Buchanan_Barnes_(Earth-616)', 'Anthony_Stark_(Earth-616)', 'Groot_(Earth-616)', 'Satana_Hellstrom_(Earth-616)', 'Peter_Quill_(Earth-616)', 'Daimon_Hellstrom_(Earth-616)', 'Loki_Laufeyson_(Ikol)_(Earth-616)', 'Eric_Brooks_(Earth-616)', 'Skurge_(Earth-616)', 'Odin_Borson_(Earth-616)', 'Thanos_(Earth-616)', 'Thor_Odinson_(Earth-616)', 'Nebula_(Earth-616)']",24,[],['Guardians of the Galaxy'],[],[]
Frank_Castle_(Earth-616),"['Bullseye_(Lester)_(Earth-616)', 'Neena_Thurman_(Earth-616)', 'Impossible_Man_(Earth-616)', 'Peter_Parker_(Earth-616)', 'Samuel_Sterns_(Earth-616)', 'James_Rhodes_(Earth-616)', 'Steven_Rogers_(Earth-61311)', 'Thaddeus_Ross_(Earth-616)', 'Nicholas_Fury,_Jr._(Earth-616)', 'Norman_Osborn_(Earth-616)', 'Eugene_Thompson_(Earth-616)', 'Mandarin_(Earth-616)', 'James_Howlett_(Earth-616)', 'Frederick_Myers_(Earth-616)', 'Frank_Castle_(Earth-TRN666)', 'Victor_von_Doom_(Earth-616)', 'Matthew_Murdock_(Earth-616)', 'Bruce_Banner_(Earth-616)', 'Elsa_Bloodstone_(Earth-616)', 'Wade_Wilson_(Earth-616)', 'Samuel_Chung_(Earth-616)', 'Helmut_Zemo_(Earth-616)', 'Dennis_Dunphy_(Earth-616)', 'Kurt_Wagner_(Earth-616)', 'George_Washington_Bridge_(Earth-616)', 'Alexei_Kravinoff_(Earth-616)', 'Frank_Castle_(Earth-616)', 'Franklin_Nelson_(Earth-616)', 'Dane_Whitman_(Earth-616)', 'James_Buchanan_Barnes_(Earth-616)', 'Anthony_Stark_(Earth-616)', 'Akihiro_(Earth-616)', 'Nicholas_Fury_(Earth-616)', 'Valentina_Allegra_de_Fontaine_(Earth-616)', 'Benjamin_Grimm_(Earth-616)', 'William_Russo_(Earth-616)', 'Parker_Robbins_(Earth-616)', 'Steven_Rogers_(Earth-616)', 'Marc_Spector_(Earth-616)', 'Aleksei_Sytsevich_(Earth-616)', 'Robert_Reynolds_(Earth-616)', 'Anthony_Masters_(Earth-616)', 'Theodore_Sallis_(Earth-616)', 'Ghost_(Earth-616)', 'Cain_Marko_(Earth-616)', 'Elektra_Natchios_(Earth-616)', 'Moses_Magnum_(Earth-616)', 'Natalia_Romanova_(Earth-616)']",48,[],['Thunderbolts'],[],['Hydra']
Aron_(Earth-616),"['Sharon_Ventura_(Earth-616)', 'Harvey_Elder_(Earth-616)', 'Victor_von_Doom_(Earth-616)', 'Draconus_(Earth-616)', 'Benjamin_Grimm_(Earth-616)']",5,[],[],[],['Fantastic Four']
Joaquin_Pennysworth_(Earth-616),['Kyle_Richmond_(Earth-616)'],1,[],"['Strategic Homeland Intervention, Enforcement and Logistics Division']",[],[]
Conrad_Mack_(Earth-616),[],0,[],['Thunderbolts'],[],[]
Lila_Cheney_(Earth-616),"['Guido_Carosella_(Earth-616)', 'Alison_Blaire_(Earth-616)', 'Iara_Dos_Santos_(Earth-616)', 'Abigail_Brand_(Earth-616)', 'Charles_Xavier_(Earth-616)', 'David_Haller_(Earth-616)', 'Roberto_Da_Costa_(Earth-616)', 'Samuel_Guthrie_(Earth-616)', 'Ruth_Aldine_(Earth-616)', 'Carol_Danvers_(Earth-616)']",10,[],[],['X-Men'],[]
Sebastian_Shaw_(Earth-616),"['Charlie_Cluster-7_(Earth-616)', 'Charles_Xavier_(Earth-616)', 'Regan_Wyngarde_(Earth-616)', 'Namor_McKenzie_(Earth-616)', 'Robert_Kelly_(Earth-616)', 'Norman_Osborn_(Earth-616)', 'Madison_Jeffries_(Earth-616)', 'Madelyne_Pryor_(Earth-616)', 'Nathan_Summers_(Earth-616)', 'E.V.A._(Earth-616)', 'James_Howlett_(Earth-616)', 'Sebastian_Shaw_(Earth-616)', 'Hercules_Panhellenios_(Earth-616)', 'Phoenix_Force_(Earth-616)', 'Roberto_Da_Costa_(Earth-616)', 'Anthony_Stark_(Earth-616)', 'Lockheed_(Earth-616)', 'Rogue_(Anna_Marie)_(Earth-616)', 'Raven_Darkholme_(Earth-616)', 'Henry_Gyrich_(Earth-616)', 'Trevor_Fitzroy_(Earth-1191)', 'Nemesis_(Earth-295)', 'En_Sabah_Nur_(Earth-616)', 'Emma_Frost_(Earth-616)', 'Alexander_Summers_(Earth-616)', 'Nimrod_(Earth-811)', 'Moira_MacTaggert_(Earth-TRN748)', 'Sage_(Earth-616)', 'Nathaniel_Essex_(Earth-616)', 'Katherine_Pryde_(Earth-616)', 'Scott_Summers_(Earth-616)', 'Sebastion_Gilberti_(Earth-616)', 'Aaron_Stack_(Earth-616)', 'Hope_Summers_(Earth-616)', 'Remy_LeBeau_(Earth-616)']",35,[],['X-Men'],[],[]
Supreme_Intelligence_(Earth-616),"['Egros_(Earth-616)', 'Norrin_Radd_(Earth-616)', 'Supreme_Intelligence_(Earth-616)', 'Gabriel_Summers_(Earth-616)', 'Phyla-Vell_(Earth-616)', 'Carol_Danvers_(Earth-616)', 'Gamora_Zen_Whoberi_Ben_Titan_(Earth-7528)', ""Sn'Tlo_(Earth-616)"", 'Phoenix_Force_(Earth-616)', 'Mar-Vell_(Earth-616)', 'Adam_Warlock_(Earth-616)', 'Anthony_Stark_(Earth-616)', 'Blackagar_Boltagon_(Earth-616)', 'Richard_Jones_(Earth-616)', 'Noh-Varr_(Earth-200080)', 'Henry_McCoy_(Earth-616)', ""J'son_(Earth-616)"", 'Ronan_(Earth-616)', 'Genis-Vell_(Earth-616)', 'Nathaniel_Richards_(Kang)_(Earth-6311)', ""Cal'syee_Neramani_(Earth-616)"", 'Shaper_of_Worlds_(Earth-616)', 'Nathaniel_Richards_(Immortus)_(Earth-6311)', 'Singularity_(Multiverse)', 'Sentry_459_(Earth-616)', 'Warren_Worthington_III_(Earth-616)']",26,[],[],[],"['Guardians of the Galaxy', 'Thunderbolts', 'Fantastic Four']"
James_Howlett_(Earth-21923),"['Piotr_Rasputin_(Earth-616)', 'Bloodscream_(Earth-616)', 'James_Proudstar_(Earth-616)', 'Bullseye_(Lester)_(Earth-616)', 'Neena_Thurman_(Earth-616)', 'Tyros_(Earth-616)', 'Iara_Dos_Santos_(Earth-616)', 'Shiro_Yoshida_(Earth-616)', 'Peter_Parker_(Earth-616)', 'Gabrielle_Kinney_(Earth-616)', 'Steven_Rogers_(Earth-61311)', 'Laura_Kinney_(Earth-616)', 'Robert_Herman_(Earth-616)', 'Victor_Borkowski_(Earth-616)', 'Carol_Danvers_(Earth-616)', 'Sergei_Kravinoff_(Earth-616)', 'James_Howlett_(Earth-616)', 'Victor_von_Doom_(Earth-616)', 'Bruce_Banner_(Earth-616)', 'Clinton_Barton_(Earth-616)', 'Victor_Creed_(Earth-616)', 'Hisako_Ichiki_(Earth-616)', 'Robert_Drake_(Earth-616)', 'Anthony_Stark_(Earth-616)', 'Forge_(Earth-616)', 'Yuriko_Oyama_(Earth-616)', 'Brock_Rumlow_(Earth-616)', 'Mesmero_(Vincent)_(Earth-616)', 'Santo_Vaccarro_(Earth-616)', 'Steven_Rogers_(Earth-616)', 'Amara_Aquilla_(Earth-616)', 'Maria_Hill_(Earth-616)', 'Katherine_Pryde_(Earth-616)', 'Rachel_Summers_(Earth-811)', 'Kevin_Plunder_(Earth-616)', 'Jean_Grey_(Earth-616)', 'Shingen_Harada_II_(Earth-616)', 'Katherine_Bishop_(Earth-616)', 'Abigail_Brand_(Earth-616)', 'Amadeus_Cho_(Earth-616)', 'Illyana_Rasputina_(Earth-616)', 'Tomi_Shishido_(Earth-616)', 'Ororo_Munroe_(Earth-616)', 'Quentin_Beck_(Earth-616)', 'James_Howlett_(Earth-21923)']",45,[],['X-Men'],[],[]
Awareness_(Earth-616),[],0,[],[],[],['Elders of the Universe']
Agent_Gorman_(Earth-616),"['Emily_Preston_(Earth-616)', 'Wade_Wilson_(Earth-616)', 'Phillip_Coulson_(Earth-616)', 'Brock_Rumlow_(Earth-616)', 'Steven_Rogers_(Earth-616)', 'Agent_Gorman_(Earth-616)', 'Maria_Hill_(Earth-616)']",7,[],"['Strategic Homeland Intervention, Enforcement and Logistics Division']",[],[]
Carl_Denti_(Earth-616),"['Nathan_Summers_(Earth-616)', 'Rogue_(Anna_Marie)_(Earth-616)', 'Angelo_Espinosa_(Earth-616)', 'Scott_Summers_(Earth-616)', 'Nathaniel_Grey_(Earth-295)', 'Charles_Xavier_(Earth-616)', 'Davan_Shakari_(Earth-616)', 'Nathan_Summers_(Stryfe)_(Earth-4935)', 'Emma_Frost_(Earth-616)', 'Frank_Castle_(Earth-616)', 'Frederick_Duncan_(Earth-616)']",11,[],[],[],['X-Men']
Katherine_Waynesboro_(Earth-616),"['Beyonder_(Earth-616)', 'Gabriel_Jones_(Earth-616)', 'Frederick_Myers_(Earth-616)', 'Samuel_Sterns_(Earth-616)']",4,[],"['Strategic Homeland Intervention, Enforcement and Logistics Division']",[],[]
Suzi_Endo_(Earth-616),"['James_Rhodes_(Earth-616)', 'Mandarin_(Earth-616)']",2,[],['Heralds of Galactus'],[],[]
Thomas_Shepherd_(Earth-616),"['Max_Eisenhardt_(Earth-616)', 'Martin_Preston_(Earth-616)', 'Elijah_Bradley_(Earth-616)', 'Wanda_Maximoff_(Earth-616)', 'Ultron_(Earth-616)', 'Cassandra_Lang_(Earth-616)', 'Alani_Ryan_(Earth-616)', 'William_Kaplan_(Earth-616)', 'Victor_Mancha_(Earth-616)', 'Kyle_Jinadu_(Earth-616)', 'Jocasta_Pym_(Earth-616)', 'Victor_von_Doom_(Earth-616)', 'Nico_Minoru_(Earth-616)', 'Cube_Warden_(Earth-616)', 'Scott_Lang_(Earth-616)', 'Clinton_Barton_(Earth-616)', 'Jean-Paul_Beaubier_(Earth-616)', 'Anthony_Stark_(Earth-616)', 'Theodore_Altman_(Earth-616)', 'Pietro_Maximoff_(Earth-616)', 'Talia_Wagner_(Earth-2182)', 'Noh-Varr_(Earth-200080)', 'Jonathan_Hart_(Earth-616)', 'Steven_Rogers_(Earth-616)', 'Simon_Williams_(Earth-616)', 'Crystalia_Amaquelin_(Earth-616)', 'Thomas_Shepherd_(Earth-616)', 'Katherine_Bishop_(Earth-616)', 'Nathaniel_Richards_(Iron_Lad)_(Earth-6311)', 'Vision_(Earth-616)', 'Hope_Summers_(Earth-616)', 'Henry_Pym_(Earth-616)', 'Mephisto_(Earth-616)', 'David_Alleyne_(Earth-616)']",34,[],"['Avengers', 'Young Avengers']",[],[]
David_Cannon_(Earth-616),"['Darla_Deering_(Earth-616)', 'Peter_Parker_(Earth-616)', 'Wanda_Maximoff_(Earth-616)', 'Ultron_(Earth-616)', 'Mary_MacPherran_(Earth-616)', 'James_Rhodes_(Earth-616)', 'Stanley_Carter_(Earth-616)', 'Georges_Batroc_(Earth-616)', 'Colleen_Wing_(Earth-616)', 'Mandarin_(Earth-616)', 'Todd_Arliss_(Earth-616)', 'Victor_von_Doom_(Earth-616)', 'Bruce_Banner_(Earth-616)', 'Helmut_Zemo_(Earth-616)', 'Otto_Octavius_(Earth-616)', 'Scott_Lang_(Earth-616)', 'Ulysses_Klaw_(Earth-616)', 'Anthony_Stark_(Earth-616)', 'Blackagar_Boltagon_(Earth-616)', 'Peter_Petruski_(Earth-616)', 'Pietro_Maximoff_(Earth-616)', 'Carl_Creel_(Earth-616)', 'Susan_Storm_(Earth-616)', 'Daniel_Rand_(Earth-616)', 'Parker_Robbins_(Earth-616)', 'Janet_Van_Dyne_(Earth-616)', 'Chen_Lu_(Earth-616)', 'Erik_Josten_(Earth-616)', 'Alexander_Gentry_(Earth-616)', 'Donald_Gill_(Earth-616)', 'Patricia_Walker_(Earth-616)', 'Elektra_Natchios_(Earth-616)', 'Luchino_Nefaria_(Earth-616)', 'Henry_Pym_(Earth-616)', 'David_Cannon_(Earth-616)', 'Janice_Lincoln_(Earth-616)']",36,[],['Thunderbolts'],[],"['Avengers', 'Thunderbolts', 'Fantastic Four']"
Mephisto_(Earth-616),"['Danielle_Moonstar_(Earth-616)', 'Thog_(Earth-616)', 'Gwendolyn_Poole_(Earth-TRN565)', 'Martin_Preston_(Earth-616)', 'Peter_Parker_(Earth-616)', 'Wanda_Maximoff_(Earth-616)', 'Loki_Laufeyson_(Earth-616)', 'Norrin_Radd_(Earth-616)', 'Phillip_Coulson_(Earth-616)', 'Thaddeus_Ross_(Earth-616)', 'Laura_Kinney_(Earth-616)', 'William_Kaplan_(Earth-616)', 'Norman_Osborn_(Earth-616)', 'Eugene_Thompson_(Earth-616)', ""T'Challa_(Earth-616)"", 'Doreen_Green_(Earth-616)', 'Surtur_(Earth-616)', 'Vlad_Dracula_(Earth-616)', 'James_Howlett_(Earth-616)', 'Victor_von_Doom_(Earth-616)', 'Wong_(Earth-616)', 'Matthew_Murdock_(Earth-616)', 'Cul_Borson_(Earth-616)', 'Miles_Morales_(Earth-1610)', 'Otto_Octavius_(Earth-616)', 'Kurt_Wagner_(Earth-616)', 'Knull_(Earth-616)', 'Robert_Drake_(Earth-616)', 'Anthony_Stark_(Earth-616)', 'Guido_Carosella_(Earth-616)', 'Rogue_(Anna_Marie)_(Earth-616)', 'Hela_(Earth-616)', 'Kamala_Khan_(Earth-616)', 'Hades_(Earth-616)', 'Samuel_Wilson_(Earth-616)', 'En_Sabah_Nur_(Earth-616)', 'Benjamin_Grimm_(Earth-616)', 'Ghost_Rider_(1,000,000_BC)_(Earth-616)', 'Harold_Osborn_(Earth-616)', 'Morgan_Le_Fay_(Earth-616)', 'Johnathon_Blaze_(Earth-616)', 'Galan_(Earth-616)', 'Satannish_(Earth-616)', 'Beyonder_(Earth-616)', 'Susan_Storm_(Earth-616)', 'Owen_Reece_(Earth-616)', 'Amara_Aquilla_(Earth-616)', 'Marc_Spector_(Earth-616)', 'Khonshu_(Earth-616)', 'Jean_Grey_(Earth-616)', 'Thomas_Shepherd_(Earth-616)', 'Amadeus_Cho_(Earth-616)', 'Thanos_(Earth-616)', 'Fan_Fei_(Earth-616)', 'Stephen_Strange_(Earth-616)', 'Elektra_Natchios_(Earth-616)', 'Patricia_Walker_(Earth-616)', 'Thor_Odinson_(Earth-616)', 'Kyle_Richmond_(Earth-616)', 'Benjamin_Reilly_(Earth-616)', 'Mephisto_(Earth-616)']",61,[],[],[],"['Avengers (1,000,000 BC)', 'Fantastic Four', 'Defenders']"
Johnathon_Ohnn_(Earth-616),"['Dmitri_Smerdyakov_(Earth-616)', 'James_Howlett_(Earth-616)', 'James_Beverley_(Earth-616)', 'Norman_Osborn_(Earth-616)', 'Brian_Hibbs_(Earth-616)', 'Esteban_Corazón_de_Ablo_(Earth-616)', 'Peter_Parker_(Earth-616)', 'Tyrone_Johnson_(Earth-616)', 'Elektra_Natchios_(Earth-616)', 'Matthew_Murdock_(Earth-616)', 'Otto_Octavius_(Earth-616)', 'Quentin_Beck_(Earth-616)', 'Maxwell_Markham_(Earth-616)', 'Harold_Osborn_(Earth-616)', 'Parker_Robbins_(Earth-616)', 'Jalome_Beacher_(Earth-616)']",16,[],['Sinister Six'],[],[]
Sharon_Friedlander_(Earth-616),['Joanna_Cargill_(Earth-616)'],1,[],[],['X-Men'],[]
Matthew_Hawk_(Earth-616),"['Thursday_Rubinstein_(Earth-616)', 'Vlad_Dracula_(Earth-616)', 'Nathaniel_Richards_(Kang)_(Earth-6311)', 'Matthew_Hawk_(Earth-616)', 'Barbara_Morse_(Earth-616)', 'Martin_Preston_(Earth-616)', 'Awesome_Android_(Earth-616)', 'Jennifer_Walters_(Earth-616)']",8,[],['Avengers'],[],[]
Henry_Pym_(Earth-616),"['Vance_Astrovik_(Earth-616)', 'Alexis_(Earth-616)', 'Attuma_(Earth-616)', 'Wanda_Maximoff_(Earth-616)', 'Ultron_(Earth-616)', 'Loki_Laufeyson_(Earth-616)', 'Mary_MacPherran_(Earth-616)', 'Namor_McKenzie_(Earth-616)', 'Edwin_Jarvis_(Earth-616)', 'Jennifer_Walters_(Earth-616)', 'Carina_Tivan_(Earth-616)', 'William_Kaplan_(Earth-616)', 'Onslaught_(Psychic_Entity)_(Earth-616)', 'Norman_Osborn_(Earth-616)', 'Eros_(Earth-616)', 'Victor_Mancha_(Earth-616)', 'Jocasta_Pym_(Earth-616)', 'Victor_von_Doom_(Earth-616)', 'Taneleer_Tivan_(Earth-616)', 'Bruce_Banner_(Earth-616)', 'Eric_Williams_(Earth-616)', 'Ava_Ayala_(Earth-616)', 'Scott_Lang_(Earth-616)', 'Clinton_Barton_(Earth-616)', 'Greer_Grant_(Earth-616)', 'Nadia_Van_Dyne_(Earth-616)', 'Michael_Korvac_(Earth-691)', 'Carl_Creel_(Earth-616)', 'Monica_Chang_(Earth-616)', 'Morgan_Le_Fay_(Earth-616)', 'Janet_Van_Dyne_(Earth-616)', 'Steven_Rogers_(Earth-616)', 'Julie_Power_(Earth-616)', 'Simon_Williams_(Earth-616)', 'Thomas_Shepherd_(Earth-616)', 'Nathaniel_Richards_(Kang)_(Earth-6311)', 'Alexander_Gentry_(Earth-616)', 'Scott_Summers_(Earth-616)', 'Vision_(Earth-616)', 'Aaron_Stack_(Earth-616)', 'Megan_Gwynn_(Earth-616)', 'Henry_Pym_(Earth-616)', 'David_Cannon_(Earth-616)']",43,['Avengers'],"['Avengers', 'Illuminati', 'Defenders']",[],[]
Alison_Blaire_(Earth-15513),"['Victor_von_Doom_(Earth-616)', 'Alison_Blaire_(Earth-616)']",2,[],['Avengers'],[],[]
Peter_Brand_(Earth-616),[],0,[],[],[],['Defenders']
Snakehead_(Earth-616),['Knull_(Earth-616)'],1,[],['Thunderbolts'],[],[]
Alison_Blaire_(Earth-616),"['Julia_Carpenter_(Earth-616)', 'Lila_Cheney_(Earth-616)', 'Tyros_(Earth-616)', 'Peter_Parker_(Earth-616)', 'Victor_von_Doom_(Earth-616)', 'Mojo_(Mojoverse)', 'Julio_Richter_(Earth-616)', 'Roberto_Da_Costa_(Earth-616)', 'Guido_Carosella_(Earth-616)', 'Henry_Gyrich_(Earth-616)', 'Talia_Wagner_(Earth-2182)', 'En_Sabah_Nur_(Earth-616)', 'Galan_(Earth-616)', 'Mister_Jip_(Earth-616)', 'Katherine_Pryde_(Earth-616)', 'Simon_Williams_(Earth-616)', 'Singularity_(Multiverse)', 'Medusalith_Amaquelin_(Earth-616)', 'Longshot_(Mojoverse)', 'Megan_Gwynn_(Earth-616)', 'Llyra_Morris_(Earth-616)', 'Remy_LeBeau_(Earth-616)', 'Cyttorak_(Earth-616)', 'Arkady_Rossovich_(Earth-616)', 'Jessica_Drew_(Earth-616)', 'Jonathan_Storm_(Earth-616)', 'Jennifer_Walters_(Earth-616)', 'Amora_(Earth-616)', 'Paladin_(Earth-616)', 'Carol_Danvers_(Earth-616)', 'Madelyne_Pryor_(Earth-616)', 'Alison_Blaire_(Earth-616)', 'James_Howlett_(Earth-616)', 'Wade_Wilson_(Earth-616)', 'Otto_Octavius_(Earth-616)', 'Shadow_King_(Multiverse)', 'Jean-Paul_Beaubier_(Earth-616)', 'Dane_Whitman_(Earth-616)', 'Rachel_Leighton_(Earth-616)', 'Blackagar_Boltagon_(Earth-616)', 'Rogue_(Anna_Marie)_(Earth-616)', 'Elizabeth_Braddock_(Earth-616)', 'Raven_Darkholme_(Earth-616)', 'Hector_Rendoza_(Earth-616)', 'Henry_McCoy_(Earth-616)', 'Emma_Frost_(Earth-616)', 'Gaveedra_Seven_(Mojoverse)', 'Piotr_Rasputin_(Earth-616)', 'Max_Eisenhardt_(Earth-616)', ""Xi'an_Coy_Manh_(Earth-616)"", 'Phoenix_Force_(Earth-616)', 'Karla_Sofen_(Earth-616)', 'Nico_Minoru_(Earth-616)', 'Kurt_Wagner_(Earth-616)', 'Ulysses_Klaw_(Earth-616)', 'Forge_(Earth-616)', 'Marcus_Daniels_(Earth-616)', 'Jubilation_Lee_(Earth-616)', 'Carl_Creel_(Earth-616)', 'Amara_Aquilla_(Earth-616)', 'Master_Mold_(Earth-616)', 'Maria_Hill_(Earth-616)', 'Rita_Wayword_(Earth-616)', 'Arnold_Paffenroth_(Earth-616)', 'Jean_Grey_(Earth-616)', 'Illyana_Rasputina_(Earth-616)', 'Cain_Marko_(Earth-616)', 'Adversary_(Earth-616)', 'Alison_Blaire_(Earth-15513)', 'Warren_Worthington_III_(Earth-616)', 'Gateway_(Earth-616)', 'Charles_Xavier_(Earth-616)', 'William_Kaplan_(Earth-616)', 'Bruce_Banner_(Earth-616)', 'Nathaniel_Grey_(Earth-295)', 'Melissa_Gold_(Earth-616)', 'Ghaur_(Earth-616)', 'Heather_Douglas_(Earth-616)', 'Kwannon_(Earth-616)', 'Alexander_Summers_(Earth-616)', 'Nimrod_(Earth-811)', 'Beyonder_(Earth-616)', 'Wendell_Vaughn_(Earth-616)', 'Aleksei_Sytsevich_(Earth-616)', 'Odin_Borson_(Earth-616)', 'Scott_Summers_(Earth-616)']",86,[],"['Avengers', 'X-Men', 'Strategic Homeland Intervention, Enforcement and Logistics Division', 'Heralds of Galactus']",[],[]
Medusalith_Amaquelin_(Earth-616),"['Thomas_Jones_(Earth-616)', 'Jonathan_Storm_(Earth-616)', 'Devos_(Earth-616)', 'Peter_Parker_(Earth-616)', 'Beta_Ray_Bill_(Earth-616)', 'Kadlec_(Earth-616)', 'Supreme_Intelligence_(Earth-616)', 'Draconus_(Earth-616)', 'Gorgon_Petragon_(Earth-616)', 'Gabriel_Summers_(Earth-616)', 'Amora_(Earth-616)', 'Anthony_Stark_(Earth-616)', 'Blackagar_Boltagon_(Earth-616)', 'Frank_McGee_(Earth-616)', 'Pietro_Maximoff_(Earth-616)', 'Maximus_Boltagon_(Earth-616)', 'Susan_Storm_(Earth-616)', 'Henry_McCoy_(Earth-616)', 'Noh-Varr_(Earth-200080)', 'Parker_Robbins_(Earth-616)', 'Janet_Van_Dyne_(Earth-616)', 'Alexander_Summers_(Earth-616)', 'Ronan_(Earth-616)', 'Steven_Rogers_(Earth-616)', 'Galan_(Earth-616)', 'Emma_Frost_(Earth-616)', 'Lash_(Earth-616)', 'Crystalia_Amaquelin_(Earth-616)', 'Scott_Summers_(Earth-616)', 'Ororo_Munroe_(Earth-616)', 'Medusalith_Amaquelin_(Earth-616)', 'Unspoken_(Earth-616)', 'Blackagar_Boltagon_(Skrull)_(Earth-616)', 'Henry_Pym_(Earth-616)', 'Triton_(Earth-616)']",35,['Inhuman Royal Guard'],"['Avengers', 'Illuminati', 'Inhuman Royal Guard', 'Fantastic Four']",[],[]
Tiberius_Stone_(Earth-616),"['Anthony_Stark_(Earth-616)', 'Phillip_Urich_(Earth-616)', 'MacDonald_Gargan_(Earth-616)', 'Otto_Octavius_(Earth-616)', 'Norman_Osborn_(Earth-616)']",5,[],['Hand'],[],[]
Agent_Colletti_(Earth-616),"['Anthony_Stark_(Earth-616)', 'Agent_Carstairs_(Earth-616)', 'Agent_Gomez_(Earth-616)', 'Agent_Farrell_(Earth-616)']",4,[],"['Strategic Homeland Intervention, Enforcement and Logistics Division']",[],[]
